,index,part,Annotations,Percent
101,9720,Stayed for three nights this past week. Check in was a breeze and the clerk was welcoming. She gave us a choice of which room we wanted and recommended a corner room on second floor cause it was bigger. Valet met us and said to park wherever we wanted - very accomodating. Room was incredibly clean and quite spacious! We never felt closed in and the shutters kept the room really dark for mid afternoon naps. We got an annual pass holder rate ,1,0.5991902834008097
102,8257,Stayed two weeks. The first week I couldn't have been more pleased with the excellent room and fantastic view of the river. The second week I was in a tiny room with a huge post in t,1,0.7982456140350878
103,1985,"The location of this hotel is great. The view from our room was wonderful. The staff at this place is great. Patrick was a great resource and helped with directions, recommendations for eateries, and where to find cheap bike rentals. I would definately stay here again. The continental breakfast was more than I expected with waffles, pastries and a fresh assortment of fruit and cereal. I would recommend this place to anyone traveling to San Diego that wants a beach front hotel. I would say",1,0.5990279465370595
104,6420,"We stayed here for 5 nights and we're greeted by friendly helpful staff. Central location is within walking distance to canal st, french market, river, hop on hop off bus (this gets you to lots of other places) etc. Lots of stuff happening at night on the street outside, this is party central so be prepared. We got a room overlooking the internal courtyard so the noise was not an issue for us (and they provided ear plugs). If you have a street balc",1,0.4
105,9158,"Taking other posters' advice, we called ahead to request a room NOT on the interstate side of the hotel, and they gladly complied. We arrived late on a Friday night .. room was clean, quiet, and nice. Our room had a king size bed, jack and jill bathroom, pullout sofa, and sink, mini-fridge and microwave.Breakfast in the morning was great -- Saturday morning was a little busy, there were not enough tables for the quantity of people at breakfast so we had to take our breakfast back to the room to eat it -- lots to choose from: waffles, bagels, cereal, eggs, sausage, bacon, fruit, cottage cheese, coffee, tea, juice, milk.. Location was right off I-5, great for drivers -- my husband and I did alot of walking to see the sights and we decided it was almost too far to walk downtown or to the waterfront. We did it twice -- took abou",1,0.7992351816443595
106,9778,I absolutely love this hotel for all the reasons why you should love a hotel. I love the location because it is literally right across the,1,0.4
107,8056,"Pros: good location, charming building, comfortable beds, easy check in Cons: shower was moldy, elevator was very sketchy, hate useless throw pillows on bed. They were so big and bulky that we justThrew them on the floor and then they got put back on the bed. Not clean.Thank you for choosing our historic hotel and taking the time to share your perspective. We're glad you enjoyed our location. Our apologies for the issues you reference. Please know that all of your comments have been shared with management.",1,1.0
108,929,The hotel restaurant/bar was the best part.We had a group and Brandii took great care of ,1,0.19866071428571427
109,7794,Me and my boyfriend stayed there 4 nights while we were in town for my brothers wedding. We stayed in a suite with a view of the space needle. We loved it Central location with plenty of attractions!Thank you for taking the time to post this! We are of course delighted to hear that you enjoyed your time with us. It was our pleasure to have you as our guest and hope that it won't be the last time we have the privilege. Cheers!,1,1.0
110,8047,"Was a nice place to walk around and look at everything. Lots of stands were you can buy souvenirs for your whole family. The sounds of music and smells of food were really good also.Takes about 1 hour to go from one end to the next depending in how fast you walkHi Dina, we're delighted you enjoyed your stay at our historic hotel! Thank you for sharing your feedback. We hope to welcome you back for another French Quarter stay soon.",1,1.0
111,1149,We've been camping at Spur of the Moment Ranch for several years. It's a great conven,1,0.39906103286384975
112,43,"The Whitney is about five blocks or so from Canal and on to the bars and restaurants of the French Quarter. At night it is a quiet walk past hotels and office buildings once you cross canal returning home. The staff is very friendly in that way New Orleans is. There is a small restaurant for breakfast and coffee if it is raining outside. Rooms are nice and quiet. Would definitely stay again.Thank you for this wonderful review of the Whitney Hotel. We're so happy to hear you enjoyed your visit. If we can be of any other assistance in the future, please don't hesitate to contact us. We look forward to seeing you again soon!Sincerely, Casey A. CallaisGeneral Manager",1,1.0
